"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","rep_5","mean","sd"
0,0,0,0,1,1,0,0,0.0233002682752116,0.0174258268281493,0.013530545786816,0.0339401618741796,0.0344887108640044,0.0245371027256722,0.00949600344732017
0,0,0,0,1,1,0,1,0.0401387068986811,0.034222198354129,0.0324573202555263,0.0460740088743384,0.0442138250573265,0.0394212118880003,0.00598475513736354
0,0,0,0,1,1,1,0,0.0285776197544801,0.0343013317277993,0.023352866374682,0.0306780636533143,0.0333064624739188,0.0300432687968389,0.00436153955312029
0,0,0,0,1,1,1,1,0.0450866269124996,0.0417487253687408,0.0374717675432655,0.0407026163066084,0.0450215421417557,0.042006255654574,0.00319796886772362
0,0,0,1,0,0,0,0,0.0142342864363064,0.0108361320548976,0.00564990971770065,0.0153335074149429,0.0191596380543983,0.0130426947356492,0.00508937369091637
0,0,0,1,0,0,0,1,0.0451511759127384,0.0446927683275909,0.0410296297091692,0.0312302316141718,0.0366869129930002,0.0397581437113341,0.00585682797966627
0,0,0,1,0,0,1,0,0.0269099721566553,0.0236446047657246,0.0246991109861156,0.011439088077046,0.017385383685935,0.0208156319342953,0.00632280905383566
0,0,0,1,0,0,1,1,0.042704891005868,0.0425436148629853,0.0411479417889095,0.0301921626863236,0.0298713993169085,0.037292001932199,0.00665620273069682
0,0,0,1,0,1,0,0,0.0305256611190265,0.0268324050296666,0.0246824102586725,0.0313354803216845,0.0186274768922267,0.0264006867242554,0.00512174890557158
0,0,0,1,0,1,0,1,0.0420194127115998,0.0375325909669712,0.0288867471246047,0.0317420861993713,0.0321050046359168,0.0344571683276928,0.00525784418531904
0,0,0,1,0,1,1,0,0.0287516641162366,0.0255082376208823,0.0281241374819897,0.026238714460333,0.020451758659042,0.0258149024676967,0.00327849457744163
0,0,0,1,0,1,1,1,0.0432230965481048,0.0420359365290364,0.0445816949889427,0.0254615838274187,0.0309784111770015,0.0372561446141009,0.0085240280338165
0,0,0,1,1,0,0,0,0.0380130441160961,0.0307457765436756,0.0275113332265997,0.0447145228177804,0.0492411243012828,0.0380451602010869,0.00913883955701241
0,0,0,1,1,0,0,1,0.0504323001810053,0.0495844859766416,0.0348655953265115,0.0534117337742677,0.0629461315389112,0.0502480493594675,0.0101037659676556
0,0,0,1,1,0,1,0,0.0501004717316966,0.0466759995112622,0.0489632672172969,0.0416825471943071,0.0484487316830667,0.0471742034675259,0.0033088787010129
0,0,0,1,1,0,1,1,0.0573462934744856,0.0485254165866029,0.0552833135028222,0.0466798053265923,0.0328460993224606,0.0481361856425927,0.00964322050659507
0,0,0,1,1,1,0,0,0.0514410845465662,0.0451855343112905,0.040959653327848,0.0451014237845366,0.0557547961884856,0.0476884984317454,0.00586050772331836
0,0,0,1,1,1,0,1,0.0544847789193878,0.0475658428182733,0.0450085925382687,0.0570570223011134,0.0509684951579853,0.0510169463470057,0.00491225912529499
0,0,0,1,1,1,1,0,0.0517133087701218,0.0557022989954157,0.053028897964188,0.0434927041485071,0.0469053525487382,0.0501685124853942,0.00490931827014063
0,0,0,1,1,1,1,1,0.057646833212373,0.0458133977584826,0.0519735949182076,0.0512914739898973,0.052750012310137,0.0518950624378195,0.00421814348866947
0,0,1,0,0,0,0,0,0.0185179505193951,0.0149464970895273,0.0153602573392304,0.0111271774919103,0.0157659755525153,0.0151435715985157,0.00264532760142889
0,0,1,0,0,0,0,1,0.0447164970640318,0.0440060207777733,0.0427953385526903,0.0354522086076063,0.0465718935480287,0.0427083917100261,0.00428085060857625
0,0,1,0,0,0,1,0,0.026774825460916,0.020113012631991,0.018242339084873,0.0240894818824026,0.0259656352613263,0.0230370588643018,0.00371464793705066
0,0,1,0,0,0,1,1,0.0382409847671166,0.0355014737299613,0.0359393201772486,0.034683281192396,0.0358234058967589,0.0360376931526963,0.00132590094238344
0,0,1,0,0,1,0,0,0.0260341897950294,0.0184999052938871,0.0167032484872066,0.0298288988395751,0.0322829351215036,0.0246698355074403,0.00685513002086328
0,0,1,0,0,1,0,1,0.040592361150084,0.033163503004813,0.0325619114774787,0.0363567786115124,0.0397764854128977,0.0364902079313571,0.00367911547783001
0,0,1,0,0,1,1,0,0.0296941845694722,0.0195466873371677,0.0234933351814648,0.0289585626336053,0.0299177892043679,0.0263221117852156,0.00461408164118371
0,0,1,0,0,1,1,1,0.0404682608088633,0.0339090464854331,0.0399697650815851,0.030926899051126,0.0334000415286806,0.0357348025911376,0.0042497342570092
0,0,1,0,1,0,0,0,0.0421892382318618,0.0437640233132287,0.0377306240368738,0.0434846663933839,0.0512284088494046,0.0436793921649506,0.00486418375592086
0,0,1,0,1,0,0,1,0.0453795286195377,0.0390082368493791,0.0315627256840023,0.0699341006531607,0.0631972613340451,0.049816370628025,0.0162285872303978
0,0,1,0,1,0,1,0,0.0429193209729412,0.0400545003904651,0.0406243639971552,0.0509276333364459,0.048360281666421,0.0445772200726857,0.00483394242687257
0,0,1,0,1,0,1,1,0.057592636374723,0.0576594282579787,0.0479569130162065,0.0540127342134801,0.0588186099507143,0.0552080643626205,0.00443676171565812
0,0,1,0,1,1,0,0,0.0420432034874117,0.0327132605658508,0.0308121264837065,0.0540927701795055,0.0602386190430299,0.0439799959519009,0.0129488832051173
0,0,1,0,1,1,0,1,0.0549870115098706,0.0534454603086816,0.0437395287122555,0.056844955848624,0.0598948505271062,0.0537823613813076,0.00610665990358696
0,0,1,0,1,1,1,0,0.0436611948718115,0.0394264587994836,0.039128448966646,0.0536179343479897,0.0559112683140325,0.0463490610599927,0.00793026815674483
0,0,1,0,1,1,1,1,0.0579129855040612,0.0465932513940286,0.0501252134935401,0.0491611924461845,0.049306141150165,0.0506197567975959,0.00428665078603727
0,0,1,1,0,0,0,0,0.0444562422096853,0.0344402542855045,0.0208493927040813,0.0464669784396387,0.0566395537317306,0.0405704842741281,0.0135516043684732
0,0,1,1,0,0,0,1,0.0504788525690392,0.0494662797685286,0.0299038183613245,0.0450569316658676,0.0508351238972015,0.0451482012523923,0.00882896192321237
0,0,1,1,0,0,1,0,0.0470394412446112,0.0465598490454627,0.0452902609221492,0.0352172811967179,0.0442182103716442,0.0436650085561171,0.00484970288957656
0,0,1,1,0,0,1,1,0.0454332600142738,0.0480889443516812,0.0494544466457544,0.041652169366661,0.0465059955715344,0.0462269631899809,0.0029799406718418
0,0,1,1,0,1,0,0,0.0504258485711947,0.0479187861855092,0.0404516631876499,0.0424254447765298,0.044774219253524,0.0451991923948815,0.0040350785855457
0,0,1,1,0,1,0,1,0.0383984649491724,0.0372213586215351,0.0419586957269969,0.0419666486523421,0.0538602750712982,0.0426810886042689,0.00659840895281218
0,0,1,1,0,1,1,0,0.0495492331668549,0.0494905834479053,0.0528727136421187,0.0369011608522445,0.0424591428441364,0.046254566790652,0.00646177111298641
0,0,1,1,0,1,1,1,0.049941501076249,0.043566086633064,0.0512908690522963,0.0413765959454036,0.0363093403306123,0.044496878607525,0.00619355593778214
0,0,1,1,1,0,0,0,0.0712123764769476,0.0719113077693619,0.068825207076801,0.0635674168863813,0.0806472579141005,0.0712327132247184,0.00619772961766014
0,0,1,1,1,0,0,1,0.0654270648209366,0.0588580381609298,0.0437221484267664,0.0632593279675601,0.0672231211812138,0.0596979401114813,0.00946131675257367
0,0,1,1,1,0,1,0,0.066250078687491,0.0624333727177821,0.0584299707095934,0.0547053286404475,0.0678035398044975,0.0619244581119623,0.00542818711723273
0,0,1,1,1,0,1,1,0.0612060373906143,0.0609018063710914,0.0571158221270187,0.0578579651844943,0.0747604463703335,0.0623684154887105,0.00715888248066705
0,0,1,1,1,1,0,0,0.0692848641102521,0.0636280538318495,0.0518721408008652,0.0594605311358563,0.0725289350438846,0.0633549049845415,0.00816121734219775
0,0,1,1,1,1,0,1,0.0649315382586421,0.057574455675177,0.0507774585289024,0.0648690773339278,0.0638606852802058,0.060402643015371,0.00618588724399495
0,0,1,1,1,1,1,0,0.0664649686525953,0.0567209394798278,0.0656033167134625,0.0522185819084962,0.0599269972561314,0.0601869608021026,0.00600679284171554
0,0,1,1,1,1,1,1,0.0556153495626409,0.0464340937493187,0.058918314332148,0.0521384303191679,0.0550636037438549,0.0536339583414261,0.00468958605835615
0,1,0,0,0,0,0,0,0.0321387747612618,0.0214464987707519,0.0174591858566961,0.0334382635736141,0.0347650915129434,0.0278495628950535,0.00784879950934795
0,1,0,0,0,0,0,1,0.0461433321203313,0.0299601969101491,0.0241790105415407,0.0542180722399088,0.0584290569877495,0.0425859337599359,0.0149765678285402
0,1,0,0,0,0,1,0,0.0351235881916964,0.0233223893614562,0.0330544245223241,0.0365543775663848,0.0406717497182863,0.0337453058720295,0.00645911518549241
0,1,0,0,0,0,1,1,0.043939664531838,0.035966745945787,0.0429100683295073,0.0524568792088427,0.0522209185825109,0.0454988553196972,0.00695690725216488
0,1,0,0,0,1,0,0,0.0390916799645097,0.0236114785399318,0.0307879066462556,0.0448480385118753,0.0368151982778963,0.0350308603880937,0.00813105223665349
0,1,0,0,0,1,0,1,0.0428655398883259,0.0328335205523121,0.0341689439197191,0.0641497379761263,0.040010229136087,0.0428055942945141,0.012623629764858
0,1,0,0,0,1,1,0,0.0356471940211385,0.0243810751652564,0.0339502316721854,0.0425683869917111,0.0335280612794909,0.0340149898259565,0.00649765916171749
0,1,0,0,0,1,1,1,0.0469584415855043,0.0368488430605081,0.0442562491095082,0.0577608662197893,0.0387953305214379,0.0449239460993496,0.00824831387802541
0,1,0,0,1,0,0,0,0.0590585582398227,0.0571299965072782,0.0601683220605597,0.0579800661617694,0.0661224853822024,0.0600918856703265,0.00355929452406536
0,1,0,0,1,0,0,1,0.0645298936356982,0.0602917250645032,0.056182537100939,0.0687646394045872,0.0778439915533221,0.0655225573518099,0.00833534346588411
0,1,0,0,1,0,1,0,0.0556109651886274,0.028928865398785,0.0557062304593126,0.0629153075347029,0.072162038242859,0.0550646813648574,0.0161070080317662
0,1,0,0,1,0,1,1,0.0609121837224467,0.0549202381358963,0.0558008238565509,0.0597149927265675,0.0617090324317918,0.0586114541746506,0.00306720000475032
0,1,0,0,1,1,0,0,0.0587186834471049,0.0533344783649735,0.0273125640670053,0.0646529398906733,0.0834621502693531,0.057496163207822,0.0203427860071327
0,1,0,0,1,1,0,1,0.0606440518140247,0.056158144285038,0.0503197092456228,0.083036894549582,0.0740443733605224,0.064840634650958,0.0134133040450615
0,1,0,0,1,1,1,0,0.0584697558171559,0.0526450539965451,0.0581753640701718,0.0639055909799417,0.0631685523428397,0.0592728634413308,0.00453916019838572
0,1,0,0,1,1,1,1,0.0616115831066817,0.0506364925829091,0.0542244273173651,0.0647739978025565,0.0683976290896032,0.0599288259798231,0.0073640276294919
0,1,0,1,0,0,0,0,0.0426213521361562,0.0557553606936391,0.0347735817782071,0.0458935292348951,0.0193184418628967,0.0396724531411588,0.013641319805418
0,1,0,1,0,0,0,1,0.051668875594873,0.0558872722812645,0.0466617615819617,0.0272063769863983,0.0546312595191317,0.0472111091927258,0.0117334693456989
0,1,0,1,0,0,1,0,0.0369920125234307,0.0522256327614581,0.0526977329472185,0.0387663644269916,0.0420502218570117,0.0445463929032221,0.00745190128949873
0,1,0,1,0,0,1,1,0.0476187546645727,0.0502886995306103,0.0519251453916559,0.0461545346424407,0.0463501674662093,0.0484674603390978,0.00254093259578036
0,1,0,1,0,1,0,0,0.0417698912331778,0.0487211960548854,0.0396249493014136,0.0329988120992836,0.0392516011437983,0.0404732899665117,0.00565219325878541
0,1,0,1,0,1,0,1,0.042232124665854,0.0435607254866454,0.040767793190603,0.0470085949172103,0.0480623294753373,0.04432631354713,0.00311397124427683
0,1,0,1,0,1,1,0,0.0457823874226998,0.0495487537969103,0.0536791917741734,0.0407286895004877,0.0405623716596483,0.0460602788307839,0.00567774919559411
0,1,0,1,0,1,1,1,0.0373352900497268,0.0468131182197087,0.0511652874522228,0.0465157662239646,0.0419258270718314,0.0447510578034909,0.00527930324524399
0,1,0,1,1,0,0,0,0.0773722122783315,0.0775341414140525,0.0715133283734156,0.0820869994447844,0.0850886242387751,0.0787190611498718,0.00517336843387983
0,1,0,1,1,0,0,1,0.070745579839248,0.065653999671187,0.0659305260213457,0.0714839171332524,0.0741116195528804,0.0695851284435827,0.00368276594362337
0,1,0,1,1,0,1,0,0.0707333464757961,0.0708889616008735,0.0685874302662819,0.0633661118611945,0.064287200756281,0.0675726101920854,0.00355340835232135
0,1,0,1,1,0,1,1,0.0626577563405799,0.0541429343326457,0.0624886163751798,0.0691836916808391,0.061517568657003,0.0619981134772495,0.00534422629194363
0,1,0,1,1,1,0,0,0.0681774440574396,0.069491903401592,0.064573697546248,0.0603962676963829,0.0577798686757904,0.0640838362754906,0.00498956281404326
0,1,0,1,1,1,0,1,0.064037105880898,0.0627947460961195,0.0593979938679757,0.0724240520552409,0.0605130398109232,0.0638333875422315,0.00513851194638587
0,1,0,1,1,1,1,0,0.061133902566783,0.0525045784825705,0.0614196237113824,0.0637634508538615,0.0562172145815182,0.0590077540392231,0.00455611341647521
0,1,0,1,1,1,1,1,0.0564961174320179,0.0503286021588118,0.0605107411301913,0.0668140960208265,0.0634504510859845,0.0595200015655664,0.00638865225511883
0,1,1,0,0,0,0,0,0.0588720184438589,0.0559904974318425,0.0351439033897503,0.0628421109785357,0.0635707628986305,0.0552838586285236,0.0116703897454939
0,1,1,0,0,0,0,1,0.0567098346729695,0.0579673770587292,0.0506752645833935,0.0614517139104855,0.0607474367052711,0.0575103253861697,0.00428897339065013
0,1,1,0,0,0,1,0,0.0573750815695369,0.0570692166329757,0.0470281681906368,0.043066245773922,0.0502799399372886,0.050963730420872,0.00625917064554041
0,1,1,0,0,0,1,1,0.0568218747666282,0.0530377340211767,0.060712751637367,0.067232785836343,0.0447904215876244,0.0565191135698278,0.00839856025151437
0,1,1,0,0,1,0,0,0.0578790338431578,0.0575070647126356,0.0552297696534566,0.0534860318583972,0.0459875959331333,0.0540178992001561,0.00483011180331349
0,1,1,0,0,1,0,1,0.0484769611749203,0.0504144935644198,0.0484876710501288,0.0554889118064031,0.0433029675099516,0.0492342010211647,0.00438248638450747
0,1,1,0,0,1,1,0,0.0543181770386768,0.0581093077483977,0.0568993113826611,0.0450248364025448,0.0483003287286828,0.0525303922601926,0.0056487771453268
0,1,1,0,0,1,1,1,0.0556779934290779,0.0550372699026961,0.0588228398858817,0.0587496748513246,0.0493038299212443,0.0555183215980449,0.00388066674652619
0,1,1,0,1,0,0,0,0.0614863301421356,0.0628460880083278,0.0481875330609068,0.0765265485648248,0.0983406128387017,0.0694774225229794,0.0189991149882507
0,1,1,0,1,0,0,1,0.0719849335073599,0.0719242474467806,0.072351357327789,0.0842885417204526,0.0706194210185069,0.0742337002041778,0.00565898821232727
0,1,1,0,1,0,1,0,0.0692392437599034,0.0730573534713838,0.0792563339683561,0.0528293538107447,0.0596980055816049,0.0668160581183986,0.0105579428496479
0,1,1,0,1,0,1,1,0.0654185113659304,0.0645066137537493,0.0770336403654351,0.0642449927460672,0.0500284953467305,0.0642464507155825,0.00957997765018482
0,1,1,0,1,1,0,0,0.0729614893321608,0.0781588538526956,0.0699024847175063,0.0678682057308876,0.0535078806393493,0.0684797828545199,0.00922396432464347
0,1,1,0,1,1,0,1,0.0601342790018232,0.066726106583519,0.0610740948691635,0.0638286472030213,0.0525393300749897,0.0608604915465033,0.0053157813874888
0,1,1,0,1,1,1,0,0.0679459395865348,0.063964283602675,0.0716905841319071,0.060171440962931,0.0602761857971067,0.0648096868162309,0.00499908721637421
0,1,1,0,1,1,1,1,0.0584958203935182,0.0593294454082673,0.0666206440484311,0.0742410758296898,0.0634773944120601,0.0644328760183933,0.00638736430534624
0,1,1,1,0,0,0,0,0.0489739833429292,0.0659848651562137,0.0525010622381411,0.052412507976625,0.0613575084060538,0.0562459854239925,0.00711645028980745
0,1,1,1,0,0,0,1,0.0500745088886015,0.0557839392187474,0.054218224229446,0.0514502263501883,0.0518998983797558,0.0526853594133478,0.00228636800058692
0,1,1,1,0,0,1,0,0.0390053080683525,0.0465125969171819,0.058463813984366,0.0333049920704708,0.0425815913868717,0.0439736604854486,0.00944528472957532
0,1,1,1,0,0,1,1,0.044395725465521,0.04662493610619,0.0560980359083771,0.0361467218244977,0.0444490902950646,0.0455429019199301,0.00713060813620317
0,1,1,1,0,1,0,0,0.0387663253488386,0.0478780003952873,0.0384317773827007,0.0408812428978567,0.03853928430871,0.0408993260666787,0.00402835289092326
0,1,1,1,0,1,0,1,0.039612100493319,0.0460520159067588,0.0439170777329955,0.0408827675003941,0.0353831395536703,0.0411694202374275,0.00410419970613593
0,1,1,1,0,1,1,0,0.0367819177413491,0.0463339502567104,0.056461765852098,0.0371314059638141,0.0403224607668796,0.0434063001161702,0.00824292309394454
0,1,1,1,0,1,1,1,0.0342264843625552,0.0410970272755877,0.0574367044497598,0.0487869437022189,0.0469776554187501,0.0457049630417743,0.00868534184641279
0,1,1,1,1,0,0,0,0.0806913501043457,0.0833744108211067,0.027543248571094,0.0810346206801997,0.0831035181481849,0.0711494296649862,0.0244060170470485
0,1,1,1,1,0,0,1,0.0754658036811088,0.0730139844694031,0.0522235141198787,0.0766934691874582,0.0759254698154316,0.0706644482546561,0.0104003464772795
0,1,1,1,1,0,1,0,0.0736963978498182,0.0685992067282512,0.0694737802574462,0.0620007024821202,0.0586582247862819,0.0664856624207835,0.00605752153826906
0,1,1,1,1,0,1,1,0.0594136261533969,0.0578172429717244,0.0688326301499474,0.063147780729006,0.0608194349858936,0.0620061429979936,0.00428895577239492
0,1,1,1,1,1,0,0,0.0606734884384786,0.0683381952013195,0.0647442735947422,0.0708970402460481,0.0504658135885827,0.0630237622138342,0.00800652429048379
0,1,1,1,1,1,0,1,0.0537870539037253,0.0607890408191704,0.057866856494682,0.065673952749798,0.057091405645638,0.0590416619226028,0.00446752692761978
0,1,1,1,1,1,1,0,0.060132528302147,0.0618789065791425,0.0720592999335918,0.0588598108601924,0.0551376369962654,0.0616136365342678,0.00634227994303597
0,1,1,1,1,1,1,1,0.0544823324284329,0.0559778910496892,0.0639074272536362,0.0668259814769249,0.062137890802361,0.0606663046022088,0.00526390526777578
1,0,0,0,0,0,0,0,0.00196292865760055,0.00186741302448489,0.00430823008635872,0.00356532088510222,0.000216683389423659,0.00238411520859401,0.00159996912951498
1,0,0,0,0,0,0,1,0.016515816307532,0.0187445245234022,0.0146823482819024,0.015428550799911,0.0125590502510685,0.0155860580327632,0.00228279636491258
1,0,0,0,0,0,1,0,0.00315121967698814,0.0029075350285427,0.00396959009461954,0.0076607458660014,0.00749435683374962,0.00503668949998028,0.00235333788973825
1,0,0,0,0,0,1,1,0.0128689300502437,0.0137250567894938,0.0148246510927602,0.020934283526889,0.0101010256798394,0.0144907894278452,0.00400365083059101
1,0,0,0,0,1,0,0,0.00677553855289084,0.0140454669057035,0.00373805877411933,0.00109003223793044,0.00276217812904877,0.00568225491993859,0.00511208959477888
1,0,0,0,0,1,0,1,0.0157188004013026,0.0171849763499654,0.0150112788608273,0.0168377207346208,0.0141059751425672,0.0157717502978567,0.00127371780749076
1,0,0,0,0,1,1,0,0.0128630338503084,0.0140878387744193,0.00740362675600815,0.00902398981021085,0.00560553351311028,0.00979680454081139,0.00359534533520665
1,0,0,0,0,1,1,1,0.0175675831985257,0.0158160207663563,0.0178680136719149,0.0173061033852037,0.0127047867184024,0.0162525015480806,0.00213460722302228
1,0,0,0,1,0,0,0,0.0167609534552678,0.0191376035945146,0.0161938683980227,0.0171533835986849,0.0134757602541767,0.0165443138601333,0.00204217308042132
1,0,0,0,1,0,0,1,0.0342032792079114,0.0342408880022392,0.0374589022033447,0.0430873309447416,0.0374850554744602,0.0372950911665394,0.0036228586881973
1,0,0,0,1,0,1,0,0.0141580731840691,0.0125181449915318,0.0147727104674027,0.0222145052418719,0.0153774016201292,0.015808167101001,0.00373650749799332
1,0,0,0,1,0,1,1,0.0255936091494114,0.0338871873165091,0.0237875725607691,0.0387700056785337,0.0348325626909237,0.0313741874792294,0.00640205954893335
1,0,0,0,1,1,0,0,0.0176158103893491,0.0181753574053413,0.0227538484924754,0.0330873888909849,0.0255587062145583,0.0234382222785418,0.00631801912781266
1,0,0,0,1,1,0,1,0.028691034450449,0.0330707668054709,0.0246410665137735,0.0375015350035024,0.0399802268989947,0.0327769259344381,0.00626862297140903
1,0,0,0,1,1,1,0,0.0219644566736817,0.0239279416191763,0.0192132774846188,0.0268321751903277,0.0284916641718494,0.0240859030279308,0.00371553186546582
1,0,0,0,1,1,1,1,0.0371203056027959,0.0359908513975689,0.0317408105761442,0.0466248961350358,0.0422180397561681,0.0387389806935426,0.005775773172928
1,0,0,1,0,0,0,0,0.0255177484885952,0.0281095605997807,0.0288650516922134,0.0211698162812993,0.0223908620692936,0.0252106078262365,0.00339603389937155
1,0,0,1,0,0,0,1,0.0425764891014909,0.046166346571074,0.0444312059391785,0.0494716317271916,0.0341675630587002,0.043362647279527,0.00573345133443498
1,0,0,1,0,0,1,0,0.0246966664291279,0.0216081549412575,0.0346812056158483,0.0251794775891028,0.0210432271785654,0.0254417463507804,0.00547802269316586
1,0,0,1,0,0,1,1,0.0405125761450716,0.0423646408448098,0.0497734080408396,0.032915863148395,0.0360035191179827,0.0403140014594197,0.00646215202452317
1,0,0,1,0,1,0,0,0.0265941422513182,0.0262256288384623,0.0267093376073889,0.0357740313562869,0.0210724809231111,0.0272751241953135,0.0053054099245067
1,0,0,1,0,1,0,1,0.0386971375613629,0.0416525026771476,0.0432351536315641,0.0228946045368998,0.0301103138276281,0.0353179424469205,0.00859776957322539
1,0,0,1,0,1,1,0,0.0310958125767103,0.0251809319954642,0.0312799275129559,0.0288037685896902,0.0287443301446209,0.0290209541638883,0.00246360806038214
1,0,0,1,0,1,1,1,0.0486019520846852,0.0452456127674267,0.0542109200510957,0.0502182420374906,0.0305245718007354,0.0457602597482867,0.00910705124792245
1,0,0,1,1,0,0,0,0.0479063687868456,0.0515778967987623,0.0526584158083085,0.0449573450949738,0.0492568261342629,0.0492713705246306,0.00305231043220201
1,0,0,1,1,0,0,1,0.0569218748015814,0.0589064488820812,0.0622142100312083,0.0552585942459854,0.0628871812610703,0.0592376618443853,0.00329713442582696
1,0,0,1,1,0,1,0,0.0444186021467223,0.0456912744088965,0.0531870633561154,0.0400568481478785,0.0531090712875798,0.0472925718694385,0.00573925623810955
1,0,0,1,1,0,1,1,0.0523347820744195,0.0599569616951486,0.0576802848378798,0.0569396110478628,0.0502842576056066,0.0554391794521835,0.00399670824058203
1,0,0,1,1,1,0,0,0.0470883446272548,0.0512694111480153,0.045262250366889,0.0449392411668164,0.0454089071246247,0.04679363088672,0.00263727191257246
1,0,0,1,1,1,0,1,0.0589576547230834,0.0624255522386144,0.0562273372287418,0.0437795247562278,0.0451675707043767,0.0533115279302088,0.00837599627694824
1,0,0,1,1,1,1,0,0.0465373958417529,0.0452175116648904,0.0493449500740323,0.0502753347593447,0.0446271795691,0.047200474381824,0.0025023590277957
1,0,0,1,1,1,1,1,0.0620510733568595,0.0568814707502432,0.0697984124272412,0.0494831786230151,0.0549965334254153,0.0586421337165548,0.00768700556313916
1,0,1,0,0,0,0,0,0.0224162241886658,0.0230837580980465,0.025913862198904,0.0254341328378945,0.0216554183204496,0.0237006791287921,0.00187859980364126
1,0,1,0,0,0,0,1,0.0346445434661802,0.0376965732902071,0.0398608765256197,0.0387054894696876,0.0408969196966658,0.0383608804896721,0.002400661536109
1,0,1,0,0,0,1,0,0.0180656197081168,0.0187454231237741,0.0222965432374778,0.0158553188007392,0.0289591478153156,0.0207844105370847,0.00512245335411475
1,0,1,0,0,0,1,1,0.0306018171654568,0.0343410454567357,0.0397229002467673,0.0508525155589823,0.0344143459321191,0.0379865248720122,0.00789196753440383
1,0,1,0,0,1,0,0,0.0214873808290966,0.022234689803075,0.0220969097210436,0.0244913701786098,0.0309340712655625,0.0242488843594775,0.00390718567659578
1,0,1,0,0,1,0,1,0.0369446305896819,0.0369990070729957,0.0380452997484611,0.0352704317339653,0.0346530529177256,0.0363824844125659,0.00138642145575273
1,0,1,0,0,1,1,0,0.0247544379232248,0.0211744826197504,0.0227934168109505,0.0311544685376982,0.0278795327509795,0.0255512677285207,0.00400666958437044
1,0,1,0,0,1,1,1,0.0356680435482488,0.0321389473431206,0.0370010002107669,0.0343685894064014,0.0358383838339668,0.0350029928685009,0.0018532018465172
1,0,1,0,1,0,0,0,0.0432397591509426,0.0454352303097768,0.0433606546286573,0.0485850350138447,0.0544483516676801,0.0470138061541803,0.00468567166128174
1,0,1,0,1,0,0,1,0.0561565462171003,0.059353907868382,0.0806048093353666,0.0639663889619049,0.0625177933134,0.0645198891392307,0.00948251384367663
1,0,1,0,1,0,1,0,0.0376415956457916,0.0402075948287681,0.042285922696053,0.0400182975117243,0.0511273512616857,0.0422561523888045,0.0052248868929275
1,0,1,0,1,0,1,1,0.0527605664654757,0.060133012036447,0.0583195004430882,0.0646774119244685,0.0481978153728028,0.0568176612484564,0.00643786675656517
1,0,1,0,1,1,0,0,0.0400658226052736,0.0406714944151821,0.0406894108630781,0.0503878701354921,0.0547013417157135,0.0453031879469479,0.00678875553569792
1,0,1,0,1,1,0,1,0.0537826735683048,0.053046331161204,0.0546453031200095,0.0559524776435609,0.0482085567597965,0.0531270684505751,0.00295449096511969
1,0,1,0,1,1,1,0,0.043478225013367,0.0473935455731555,0.04503595688434,0.0510059950628926,0.0510548546361149,0.047593715433974,0.0034330232673273
1,0,1,0,1,1,1,1,0.0574748128390059,0.0561733209703788,0.0616571209294449,0.0596287961023089,0.0496571816933878,0.0569182465069053,0.00456595423391546
1,0,1,1,0,0,0,0,0.0504486134409673,0.0524690028090511,0.0525662122165623,0.0439646850082318,0.0543812895371658,0.0507659606023957,0.00404876280075723
