"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
0,1,1,0,1,0,1,0,0.0235123126890558,0.0220591817831064,0.0283673378277406,0.022216841636192,0.0240389184840237,0.00295814407597735
0,1,1,0,1,0,1,1,0.032511590423989,0.0283729586626581,0.037424603292249,0.0366788987758333,0.0337470127886824,0.00418438978116678
0,1,1,0,1,1,0,0,0.037473498059369,0.0316960705621492,0.0416624071995267,0.034442974510112,0.0363187375827892,0.00427300886260282
0,1,1,0,1,1,0,1,0.0452819584156589,0.0353522681835247,0.043081153543385,0.0439636721726918,0.0419197630788151,0.00447074709931071
0,1,1,0,1,1,1,0,0.0420668838087559,0.0307158751982011,0.0439629264908308,0.0386391617349096,0.0388462118081743,0.0058508899722849
0,1,1,0,1,1,1,1,0.0428332955755078,0.036625636769085,0.0465118668590751,0.0398038402550942,0.0414436598646905,0.0042237489054359
0,1,1,1,0,0,0,0,0.0234440989462257,0.0250233505536416,0.024805262355333,0.0209006528854802,0.0235433411851701,0.00189530325117796
0,1,1,1,0,0,0,1,0.0346482594592253,0.027507573317034,0.0331286730118556,0.0337406369589438,0.0322562856867647,0.00322677166028067
0,1,1,1,0,0,1,0,0.0219739847251492,0.0205898831951364,0.02554769362417,0.0284370192430118,0.0241371451968669,0.00354687160813583
0,1,1,1,0,0,1,1,0.0305914470282671,0.0248995215403706,0.0320107119326139,0.0348492187550017,0.0305877248140633,0.00418492904304414
0,1,1,1,0,1,0,0,0.031623134620752,0.0231887483189986,0.0308809504103533,0.033048739596531,0.0296853932366587,0.00442352395531833
0,1,1,1,0,1,0,1,0.0319379470957109,0.0231040718061762,0.0323461799996059,0.0394696483130462,0.0317144618036348,0.00670151095547333
0,1,1,1,0,1,1,0,0.0358099071088021,0.0278233666451669,0.0300262469546103,0.0331205651557836,0.0316950214660907,0.00349947510761089
0,1,1,1,0,1,1,1,0.0395007611844741,0.0326106114007272,0.0365223609932912,0.0330605738686925,0.0354235768617962,0.00323147625703279
