"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","rep_5","mean","sd"
1,0,1,0,1,1,0,1,0.0649322581469446,0.0672162580050956,0.0609782588631143,0.0576671687524871,0.0532980914992305,0.0608184070533744,0.00557600370078032
1,0,1,0,1,1,1,0,0.0573694464231001,0.0597830442408981,0.0597350204855032,0.049835306774097,0.0455090246754308,0.0544463685198058,0.00644461669167427
1,0,1,0,1,1,1,1,0.0650552422413551,0.0713533780325167,0.069042051173406,0.056964005555711,0.0545292492358407,0.0633887852477659,0.0073814023938956
1,0,1,1,0,0,0,0,0.0437722913156641,0.026189592715242,0.0243541048434299,0.0319041392075293,0.0345864725492468,0.0321613201262224,0.00770351051477196
1,0,1,1,0,0,0,1,0.0512070866149676,0.0392266394019773,0.0343078836801837,0.0390634696304322,0.0401922845218237,0.0407994727698769,0.00625130674599043
1,0,1,1,0,0,1,0,0.0309876438373961,0.0249623727829629,0.0279974924766926,0.0267849478808675,0.0347113884751127,0.0290887690906064,0.00383227078079281
1,0,1,1,0,0,1,1,0.0402420964030368,0.0371087164817615,0.0403095895491164,0.0423021191722306,0.0373480475927264,0.0394621138397743,0.00220227004400614
1,0,1,1,0,1,0,0,0.0528170106312714,0.0478143612978994,0.045029285343044,0.0470850787381196,0.0425031234309651,0.0470497718882599,0.00382757313226975
1,0,1,1,0,1,0,1,0.0624045473393089,0.0684584644691082,0.0571902423898306,0.0575402511160343,0.0539762733848888,0.0599139557398342,0.00564625618756092
1,0,1,1,0,1,1,0,0.0497810891644891,0.0455928444879711,0.0476834723042756,0.0498017783795546,0.0443853543888525,0.0474489077450286,0.00244235649060918
1,0,1,1,0,1,1,1,0.0587583544392426,0.0607069374242736,0.0576634231388973,0.0574504629742816,0.0522231018588831,0.0573604559671157,0.00314822790960912
1,0,1,1,1,0,0,0,0.0429066195366769,0.0532041929815818,0.0431937685808851,0.0589716410922454,0.0638260746427421,0.0524204593668263,0.00934431981705566
1,0,1,1,1,0,0,1,0.0715422144331013,0.0582355694881176,0.0490373826526562,0.0600113248956358,0.0638903324844321,0.0605433647907886,0.00821847760793602
1,0,1,1,1,0,1,0,0.0600844498196583,0.047993897747508,0.0464748845300207,0.0552698242568115,0.061137519898533,0.0541921152505063,0.00674709677027105
1,0,1,1,1,0,1,1,0.0685111584793501,0.0628513695748676,0.0586145303614851,0.0631595906411964,0.0604179445467526,0.0627109187207304,0.0037383800751263
1,0,1,1,1,1,0,0,0.0754622445608579,0.0602826233100121,0.0558402529054267,0.0683140142406356,0.0672874941706322,0.0654373258375129,0.00759723998321126
1,0,1,1,1,1,0,1,0.0857738704986339,0.0741877880554513,0.0689566015521053,0.0814907847040693,0.0833723693353241,0.0787562828291168,0.00698099544234712
1,0,1,1,1,1,1,0,0.0685766625824898,0.0678315701388776,0.0698764374747545,0.0676051044679408,0.0735869273896612,0.0694953404107448,0.00245313123208784
1,0,1,1,1,1,1,1,0.0866762162667917,0.0817335360298834,0.083063787076803,0.0785273221082902,0.0832673345555681,0.0826536392074673,0.00294104794731255
1,1,0,0,0,0,0,0,0.0368484059207046,0.0255119977082424,0.0320879043836038,0.02415128252221,0.0254857723647016,0.0288170725798925,0.00545415744668051
1,1,0,0,0,0,0,1,0.0290043649609004,0.0254268622554937,0.0266356456873293,0.0450983858811365,0.0477994689693592,0.0347929455508438,0.0107603958389389
1,1,0,0,0,0,1,0,0.0162648452670559,0.0214007016736198,0.0243683701365554,0.0119221485715409,0.0185926955339626,0.0185097522365469,0.0047729446174628
1,1,0,0,0,0,1,1,0.0199246173918998,0.0217082434299051,0.0332861673080003,0.0404053133808598,0.0467081331255104,0.0324064949272351,0.0116140176856797
1,1,0,0,0,1,0,0,0.0285558747691738,0.0290641584160742,0.0315966506717939,0.0464060785727961,0.0544929388668525,0.0380231402593381,0.011755000647462
1,1,0,0,0,1,0,1,0.0357875571313855,0.046123339776711,0.0431967760619755,0.0457475243651641,0.0414085132499694,0.0424527421170411,0.00419516294596438
1,1,0,0,0,1,1,0,0.0249268928372903,0.0360416798501563,0.0447961859418929,0.0491724662806428,0.0538886916420542,0.0417651833104073,0.0114817332112501
1,1,0,0,0,1,1,1,0.0352338285200184,0.0453094302544329,0.048808972168032,0.0494581950601703,0.0433938496374801,0.0444408551280267,0.00572001155326383
1,1,0,0,1,0,0,0,0.0439047736285288,0.0321333331118158,0.0349151914680619,0.0497795278903292,0.0540961493049378,0.0429657950807347,0.00939877480720829
1,1,0,0,1,0,0,1,0.0519481750447657,0.053891096016269,0.0435829664799381,0.0486817730881953,0.0527256514358627,0.0501659324130062,0.00415763044061359
1,1,0,0,1,0,1,0,0.0423770851252766,0.0349887605732251,0.0475322176116395,0.0442193401611464,0.0533664444369719,0.0444967695816519,0.00676123770777469
1,1,0,0,1,0,1,1,0.0483114271749696,0.0469897869570622,0.0515931003605988,0.0442852364085761,0.0527798761544173,0.0487918854111248,0.00344743236150981
1,1,0,0,1,1,0,0,0.0445910709281967,0.0536632047301347,0.0487165909445111,0.0483534895176456,0.0545954558866914,0.0499839624014359,0.00412767025556132
1,1,0,0,1,1,0,1,0.0634208008770097,0.0629813932893827,0.0593262494680247,0.0647892275923619,0.0651238288800931,0.0631283000213745,0.00230778804110799
1,1,0,0,1,1,1,0,0.0673324194244815,0.0599303768756612,0.0688717297002446,0.0614195050637514,0.0589668429945414,0.063304174811736,0.00449920442860591
1,1,0,0,1,1,1,1,0.0645954724867725,0.0649194696099325,0.069430210822067,0.0697505636455585,0.0670550578009292,0.0671501548730519,0.00242240496231323
1,1,0,1,0,0,0,0,0.027004851218019,0.0272536491097839,0.0289628553200085,0.0235679587519434,0.0225423673890493,0.0258663363577608,0.00269910132110645
1,1,0,1,0,0,0,1,0.030436996790286,0.0278747149514842,0.0381847496121229,0.0560784979722192,0.0678209001968706,0.0440791719045966,0.0172560936304983
1,1,0,1,0,0,1,0,0.0233464374919424,0.0232168959768068,0.0333155699103418,0.0151559522409625,0.0213893778900022,0.0232848467020112,0.00652486677995746
1,1,0,1,0,0,1,1,0.0131364794898172,0.0242728633809974,0.035901566106133,0.0474527415912948,0.0545147335026495,0.0350556768141784,0.0168060845221788
1,1,0,1,0,1,0,0,0.0164087365712807,0.0340821835230777,0.0365252473002326,0.0434485408934889,0.048487136475611,0.0357903689527382,0.0122368410999496
1,1,0,1,0,1,0,1,0.0378355842844958,0.0492364313179114,0.0478485137601418,0.0469046647271331,0.0561673649795927,0.047598511813855,0.00655680378641456
1,1,0,1,0,1,1,0,0.0166070988406617,0.0196895359312649,0.0420327111910572,0.0410339335196593,0.0580760068541558,0.0354878572673598,0.0172473807594094
1,1,0,1,0,1,1,1,0.0374698544464488,0.0482724253535288,0.0537044644556952,0.0476224514910456,0.0417916912824645,0.0457721774058366,0.00627233545284417
1,1,0,1,1,0,0,0,0.0470673869053473,0.0435052287463222,0.045714812363015,0.0717825745671841,0.0779912900744929,0.0572122585312723,0.0163329009631211
1,1,0,1,1,0,0,1,0.0620029321027447,0.077844493396244,0.049116757459784,0.0506717739674296,0.0506187453329754,0.0580509404518355,0.0122158935837376
1,1,0,1,1,0,1,0,0.0479308709219403,0.0445662769327516,0.0457310801420421,0.0582254230767162,0.0652615008589286,0.0523430303864758,0.00901599071878953
1,1,0,1,1,0,1,1,0.064876371603644,0.0562823249081279,0.0586091733608742,0.0473989743142713,0.0511760193265921,0.0556685727027019,0.00675234548034658
1,1,0,1,1,1,0,0,0.0726522245567136,0.0642056280528284,0.0702203726300031,0.0552621532511489,0.0583869191098179,0.0641454595201024,0.00743887019073114
1,1,0,1,1,1,0,1,0.0607084157788059,0.0780578889591026,0.0734503343640069,0.0696753067886906,0.0737858528797708,0.0711355597540753,0.00654137881057157
1,1,0,1,1,1,1,0,0.0816961364415535,0.0764667713158191,0.0748341032540777,0.0634577928729396,0.0653450744417273,0.0723599756652235,0.00772348162304098
1,1,0,1,1,1,1,1,0.0774843318449846,0.0747988237211687,0.09137120112319,0.0785263011714029,0.0780879913992404,0.0800537298519973,0.00649034218234068
1,1,1,0,0,0,0,0,0.0400546174110719,0.0224657612885938,0.0312636325653338,0.0487243816012915,0.0481060895246643,0.0381228964781911,0.0112692342214606
1,1,1,0,0,0,0,1,0.0759024871734487,0.0549949308605889,0.0606606579005004,0.0603829875630826,0.0662300120688881,0.0636342151133017,0.00792619733315879
1,1,1,0,0,0,1,0,0.0317226039439464,0.0234373200935227,0.0367441361501745,0.041662485515062,0.0464633893182348,0.0360059870041881,0.00891931697322011
1,1,1,0,0,0,1,1,0.0477671265291561,0.0379152932269173,0.0466174850989864,0.042538794851353,0.0468967066590114,0.0443470812730848,0.00412279728911844
1,1,1,0,0,1,0,0,0.0468731047398551,0.0466367420177709,0.0458520999243366,0.0442213212716372,0.0470218087118754,0.046121015333095,0.00115371077663639
1,1,1,0,0,1,0,1,0.0617170309251307,0.0579062329217721,0.05002852225175,0.0559806949105398,0.0635952907687921,0.057845554355597,0.00530648596531773
1,1,1,0,0,1,1,0,0.0499483014520243,0.0515994662687701,0.0597079764811395,0.0532591451860865,0.0705493842163781,0.0570128547208797,0.00842324662435229
1,1,1,0,0,1,1,1,0.0535861613966264,0.0537945363507915,0.0611546178411802,0.0568354586882719,0.0529609345691375,0.0556663417692015,0.00341460256244061
1,1,1,0,1,0,0,0,0.0697710260442469,0.0610819922603459,0.0552237422174671,0.0743328492097059,0.0703661131751791,0.066155144581389,0.007792851537688
1,1,1,0,1,0,0,1,0.0747557108224645,0.0731582880070462,0.0520881931251801,0.0637784174079179,0.0565112753868694,0.0640583769498956,0.00996950040591955
1,1,1,0,1,0,1,0,0.0633236659213718,0.0524939831826212,0.0554559348127062,0.0559788245234403,0.0581113951998016,0.0570727607279882,0.00402891435664171
1,1,1,0,1,0,1,1,0.0803560413302967,0.0762650730757365,0.0681863473522719,0.0628122681415574,0.0623238434857404,0.0699887146771206,0.0080680589349834
1,1,1,0,1,1,0,0,0.0726850154205388,0.0780276303011107,0.0650958504720005,0.0617646532801562,0.060497312008105,0.0676140922963822,0.00750603216535296
1,1,1,0,1,1,0,1,0.0684088063776714,0.0818661646650205,0.0724182467983553,0.0724357041108408,0.0768287351552133,0.0743915314214203,0.00513133062148314
1,1,1,0,1,1,1,0,0.0864000168042263,0.0781607542329883,0.0772380282096595,0.0678225649645864,0.0716438686193516,0.0762530465661624,0.0070690891169253
1,1,1,0,1,1,1,1,0.0989342431764968,0.0774557169785893,0.0860937446457085,0.0755039347676841,0.0799407304654663,0.083585674006789,0.00946104499517639
1,1,1,1,0,0,0,0,0.0484696506704789,0.0311216987173478,0.0385877308204874,0.0603831750840926,0.0646359742209082,0.048639645902663,0.014157518904154
1,1,1,1,0,0,0,1,0.0633556570559265,0.0456708432699963,0.0419001522017531,0.0557371830583136,0.0530734366069497,0.0519474544385878,0.00845755720957421
1,1,1,1,0,0,1,0,0.0462092590008548,0.0349184129535336,0.0462539634469188,0.0620395478380986,0.06989097068508,0.0518624307848971,0.0139563154146938
1,1,1,1,0,0,1,1,0.0445895181696576,0.0542728457829706,0.0567608565001222,0.0546908408046343,0.0575419460476622,0.0535712014610094,0.00520473927304363
1,1,1,1,0,1,0,0,0.067571964998467,0.0646062220352417,0.0658084543874385,0.0603216866428997,0.0625799746749232,0.064177660547794,0.00281893557497335
1,1,1,1,0,1,0,1,0.0734878884237463,0.0719834528151514,0.0751034621893606,0.0811275198220426,0.0853066842592348,0.0774018015019071,0.00561978046898524
1,1,1,1,0,1,1,0,0.068912814719421,0.067204493096311,0.0699612156417835,0.0612609154401434,0.0646600034949156,0.0663998884785149,0.00350290885166567
1,1,1,1,0,1,1,1,0.0726180162964073,0.061836722471691,0.071522674846466,0.0723173205513209,0.0730718549343531,0.0702733178200477,0.00474985268566338
1,1,1,1,1,0,0,0,0.106151823182099,0.0726330696078246,0.0751300045156237,0.085936095529555,0.0917544252528669,0.0863210836175938,0.0135603247364042
1,1,1,1,1,0,0,1,0.082449007973319,0.0924351773868825,0.0674720409096876,0.0844333266654374,0.0860943894241186,0.082576788471889,0.00923549957089683
1,1,1,1,1,0,1,0,0.0878064103904948,0.0715691081087017,0.0731978656649024,0.0792446829099781,0.0885100875322214,0.0800656309212597,0.00792558466934332
1,1,1,1,1,0,1,1,0.0932394704818242,0.0846819704557692,0.0804674520267502,0.084895666687415,0.0905033061807296,0.0867575731664977,0.00508394421002717
1,1,1,1,1,1,0,0,0.0884873382029623,0.0910340268474858,0.0894020863231529,0.0844796841231159,0.0914801267938729,0.088976652458118,0.00279031000731275
1,1,1,1,1,1,0,1,0.0863980166676287,0.0891845637969917,0.0869157968066819,0.0845535453330168,0.0972781740499018,0.0888660193308442,0.00498391549425758
1,1,1,1,1,1,1,0,0.0888800879399169,0.0860167442574038,0.0894925068037765,0.0800215292300244,0.0851938577056648,0.0859209451873573,0.00377006367702836
1,1,1,1,1,1,1,1,0.114048688432349,0.0865226499783283,0.0934117636835425,0.0932170593545399,0.111170833477227,0.0996741989851973,0.0121724539525407
