"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
1,0,0,1,1,0,0,0,0.0502567055350998,0.048454521682552,0.0522199775398875,0.0444667096867798,0.0488494786110798,0.0033017775547919
1,0,0,1,1,0,0,1,0.0747576630895742,0.0710986446624622,0.0737482747806304,0.0630872331622342,0.0706729539237253,0.00528730616410189
1,0,0,1,1,0,1,0,0.0509910180871546,0.0472631998743851,0.050875273350832,0.0449172977502501,0.0485116972656554,0.00295589677642802
1,0,0,1,1,0,1,1,0.0730024163186568,0.0690691957419884,0.0738784689436615,0.0638667713660656,0.0699542130925931,0.00456550579077389
1,0,0,1,1,1,0,0,0.0505293129226366,0.0459478343850166,0.0511719813540297,0.0434974460698213,0.047786643682876,0.00368606300833241
1,0,0,1,1,1,0,1,0.0714888215021785,0.0658022416200853,0.0737847880720224,0.0635436186693151,0.0686548674659003,0.00478224910063803
1,0,0,1,1,1,1,0,0.05182625983484,0.0491794815520366,0.0491250773504445,0.0455270547482801,0.0489144683714003,0.00258635449417551
1,0,0,1,1,1,1,1,0.0717888064677062,0.0716390074571844,0.0704812358894198,0.0609376105201979,0.0687116650836271,0.00521553569193439
1,0,1,0,0,0,0,0,0.032842875032167,0.0348732090727354,0.039848049374745,0.0365153053231009,0.0360198597006871,0.00296133651087511
1,0,1,0,0,0,0,1,0.0516952485962429,0.0528214134984666,0.0599266155763231,0.0490328539360444,0.0533690329017693,0.00465137182161362
1,0,1,0,0,0,1,0,0.035086587593068,0.0387920205923355,0.0395192487527502,0.0385776813531664,0.03799388457283,0.00197964234112123
1,0,1,0,0,0,1,1,0.056063553587524,0.0546743563243398,0.0625697139010123,0.0531086277480479,0.056604062890231,0.00415623934795231
1,0,1,0,0,1,0,0,0.032790419659395,0.0333649064156794,0.0368740779474318,0.0325777442360198,0.0339017870646315,0.00200922711878784
1,0,1,0,0,1,0,1,0.0524136419690194,0.0537088024271434,0.0648515355951596,0.0503581970253497,0.055333044254168,0.00649389081044127
1,0,1,0,0,1,1,0,0.0383380264852487,0.0402126028403127,0.0389460194464305,0.0346915976339628,0.0380470616014887,0.00236935244774997
1,0,1,0,0,1,1,1,0.0535539250781467,0.057692002534893,0.0582081248977836,0.0503121447537963,0.0549415493161549,0.00372345702123056
1,0,1,0,1,0,0,0,0.0528188491768019,0.0529799407395645,0.0545258743991652,0.0464512974840149,0.0516939904498866,0.00357884392598237
1,0,1,0,1,0,0,1,0.0757470993589264,0.0733669676708263,0.0739743379149803,0.0676842554484361,0.0726931650982923,0.00348860545403036
